OBJECTID_1,FID_teocin,OBJECTID,FID_Maices,Id,IdEjemplar,Raza_prima,Complejo_r,Anhio_Cole,Periodo_Co,Estado,Municipio,Localidad,Altitud,longitude,latitude,NOMBRE,FID_region,PROVBIOB,id_pbiob,id_pbiobr
350,349,350,79,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,TEJUPILCO,"Las Juntas, Km 16 Tejupilco-Bejucos",1200,-100.25,18.88333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
351,350,351,193,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,TEJUPILCO,Km 112 Toluca-Altamirano,1355,-100.2,18.88333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
352,351,352,413,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,LUVIANOS,El Estanco,1140,-100.23,18.88777778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
353,352,353,409,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,TEJUPILCO,Km 109-110 Tejupilco-Altamirano (Cuadrilla de Leones),1357,-100.2088889,18.89472222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
354,353,354,78,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,TEJUPILCO,"La Cabecera, Km 8 Tejupilco-Bejucos",1320,-100.2,18.9,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
355,354,355,562,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,TEJUPILCO,Km 104.5 Tejupilco-Altamirano,1447,-100.1719444,18.90111111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
356,355,356,152,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CARACUARO,"El Zapote, Km 122 Huetamo-Carácuaro",915,-101.0333333,18.93333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
357,356,357,845,0,0,Tripsacum laxum,Tripsacum,0,0,VERACRUZ DE IGNACIO DE LA LLAVE,FORTIN,Cuauatlapan,1100,-97.05,18.86666667,EJE NEOVOLCÁNICO,4,Llanuras y sierras con vertiente al Golfo,8,VIII
358,357,358,77,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,MALINALCO,Malinalco,1850,-99.5,18.95,SIERRA MADRE DEL SUR,5,Mesa Central,7,VII
359,358,359,598,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,MALINALCO,Ruinas de Malinalco,1882,-99.50166667,18.95361111,SIERRA MADRE DEL SUR,5,Mesa Central,7,VII
360,359,360,264,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,CARÁCUARO,Puerto de la Cruz,675,-101.0627778,18.97166667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
361,360,361,801,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MORELOS,YAUTEPEC,Cañón de Lobos,1200,-99.15,18.95,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
362,361,362,239,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,CHALCHICOMULA DE SESMA,Santa Inés 4 Km noroeste Cd. Serdán,2600,-97.45,18.91666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
363,362,363,84,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,TEJUPILCO,"El Puerto, Km 18 Luvianos-Zacazo",1180,-100.3166667,18.98333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
364,363,364,221,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,ZACAZONAPAN,Km 9 Zacazonapan-Luvianos,1200,-100.3166667,18.98333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
365,364,365,89,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MORELOS,TEPOZTLAN,"Amatlán, La Puerta",1580,-99.03333333,18.96666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
366,365,366,352,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MORELOS,TEPOZTLÁN,Camino Amatlán-Huilotepec (Col. El Carmen),1684,-99.05416667,18.97055556,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
367,366,367,515,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MORELOS,TEPOZTLÁN,Huilotepec,1659,-99.07166667,18.97444444,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
368,367,368,599,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MORELOS,TEPOZTLÁN,Amatlán de Quetzalcóatl (La Puerta),1646,-99.03,18.975,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
369,368,369,725,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,COLIMA,TECOMAN,Tecomán,253,-103.7833333,19.01666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
370,369,370,197,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,TEJUPILCO,"Km 22 Zacazonapan-Luvianos, El Puente",1085,-100.2833333,19.03333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
371,370,371,408,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,ZACAZONAPAN,Salitre del Puente,1000,-100.3005556,19.03611111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
372,371,372,51,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,TEPETLIXPA,Tepetlixpa,2320,-98.83333333,19.01666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
373,372,373,271,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,El Limón de Papatzindan,568,-100.7508333,19.04666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
374,373,374,277,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,El Limón de Papatzindan,631,-100.7508333,19.04666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
375,374,375,278,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,El Limón de Papatzindan,631,-100.7508333,19.04666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
376,375,376,189,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,NOCUPETARO,"La Cadena, Km 93 Huetamo-Villa Madero",759,-101.2,19.05,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
377,376,377,190,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,NOCUPETARO,Puente Petembo,672,-101.1833333,19.05,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
378,377,378,561,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,ZACAZONAPAN,El Puerto (La Cañada),1220,-100.2838889,19.045,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
379,378,379,568,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,El Limón de Papatzindan de Romero,620,-100.7580556,19.04972222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
380,379,380,445,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,ZACAZONAPAN,Santa María (junto al rio en el potrero),1207,-100.2708333,19.04888889,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
381,380,381,750,0,0,Tripsacum bravum,Tripsacum,0,0,MÉXICO,ZACAZONAPAN,San Pedro Tenayac,1527,-100.2,19.05,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
382,381,382,749,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MÉXICO,TEMASCALTEPEC,Temascaltepec,1896,-100.05,19.05,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
383,382,383,260,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,NOCUPÉTARO,El Palmito,747,-101.2002778,19.06805556,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
384,383,384,258,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,NOCUPÉTARO,La Angostura,1047,-101.32,19.06916667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
385,384,385,560,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,ZACAZONAPAN,El Potrero (ca. Santa María),1180,-100.2844444,19.06388889,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
386,385,386,261,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,NOCUPÉTARO,Petembo,679,-101.1919444,19.07166667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
387,386,387,259,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,NOCUPÉTARO,Charco Verde,833,-101.2927778,19.07222222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
388,387,388,198,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,ZACAZONAPAN,Km 2 Zacazonapan-Otzoloapan,1468,-100.25,19.06666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
389,388,389,362,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,CHALCHICOMULA DE SESMA,Ciudad Serdán,2539,-97.46444444,19.01194444,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
390,389,390,443,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,ZACAZONAPAN,Zacazonapan En El Cerro,1432,-100.2347222,19.07277778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
391,390,391,50,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,OZUMBA,Ozumba de Alzate,2340,-98.81666667,19.05,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
392,391,392,559,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,ZACAZONAPAN,Km 2 Zacazonapan-Otzoloapan,1454,-100.2661111,19.07833333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
393,392,393,263,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TURICATO,Turicato,876,-101.4547222,19.08888889,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
394,393,394,785,0,0,Tripsacum bravum,Tripsacum,0,0,MÉXICO,ZACAZONAPAN,Zacazonapan,1450,-100.3,19.08333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
395,394,395,840,0,0,Tripsacum bravum,Tripsacum,0,0,MÉXICO,ZACAZONAPAN,Zacazonapan,1450,-100.3,19.08333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
396,395,396,868,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MÉXICO,ZACAZONAPAN,Zacazonapan,1450,-100.3,19.08333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
397,396,397,85,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,ZACAZONAPAN,Km 2 Zacazonapan-Otzoloapan,1420,-100.2666667,19.08333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
398,397,398,528,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,OZUMBA,ex-Hacienda Actopan (Cuijingo-Ozumba),2396,-98.81805556,19.06055556,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
399,398,399,176,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,AMECAMECA,Soyatzingo,2480,-98.76666667,19.06666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
400,399,400,558,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,OTZOLOAPAN,Agua Zarca,1423,-100.2822222,19.09416667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
401,400,401,91,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,OTZOLOAPAN,"Agua Zarca, Km 7 Zacazonapan-Otzoloapan",1400,-100.3,19.1,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
402,401,402,366,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,JUCHITEPEC,San Matías Cuijingo,2485,-98.84527778,19.07944444,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
403,402,403,428,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,JUCHITEPEC,Cuijingo (Predio El Plan),2478,-98.84527778,19.07972222,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
404,403,404,367,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,AMECAMECA,San Antonio Zoyatzingo,2468,-98.77638889,19.08166667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
405,404,405,157,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN JUAN ATENCO,Ejido San Antonio,2520,-97.5,19.05,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
406,405,406,513,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TENANGO DEL VALLE,Tenango de Arista,2617,-99.58666667,19.09833333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
407,406,407,48,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,AMECAMECA,San Pedro Nexapa,2505,-98.75,19.08333333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
408,407,408,211,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,AMECAMECA,San Pedro Nexapa,2505,-98.75,19.08333333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
409,408,409,557,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,OTZOLOAPAN,Otzoloapan,1400,-100.2905556,19.11388889,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
410,409,410,162,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN NICOLAS DE LOS RANCHOS,Cañada Grande San Nicolás de los Ranchos,2475,-98.48333333,19.08333333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
411,410,411,516,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN NICOLÁS DE LOS RANCHOS,Santiago Xalitzintla,2572,-98.51361111,19.08416667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
412,411,412,842,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,COLIMA,COLIMA,Colima,480,-103.8,19.11666667,SIERRA MADRE DEL SUR,1,Occidente,5,V
413,412,413,353,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN NICOLÁS DE LOS RANCHOS,San Nicolás de Los Ranchos (Cañada Grande),2455,-98.49083333,19.08666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
414,413,414,125,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN JUAN ATENCO,Ejido San Antonio,2440,-97.53333333,19.06666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
415,414,415,354,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN JUAN ATENCO,Km 18 Cd. Serdán-San Salvador El Seco,2480,-97.52111111,19.06722222,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
416,415,416,274,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TACÁMBARO,Petembo,1048,-101.4891667,19.13305556,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
417,416,417,514,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TENANGO DEL VALLE,Caseta de Autopista a Ixtapan de la Sal,2620,-99.60083333,19.11611111,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
418,417,418,161,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,TLACHICHUCA,San Francisco Independencia,2701,-97.41666667,19.06666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
419,418,419,618,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,COLIMA,ND,Colima-17 Km sur de Colima,480,-103.4333333,19.13333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
420,419,420,199,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,OTZOLOAPAN,Km 8 Zuluapan-Tingambato,1178,-100.35,19.13333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
421,420,421,361,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,TLACHICHUCA,San Francisco Independencia,2670,-97.43055556,19.07361111,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
422,421,422,368,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,AMECAMECA,1 km N de Amecameca (Prol. Francisco I. Madero),2500,-98.75694444,19.1125,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
423,422,423,124,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN JUAN ATENCO,Ejido Santa Cruz,2425,-97.55,19.08333333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
424,423,424,556,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,OTZOLOAPAN,Km 39.5 Valle de Bravo-Zuluapan (Agua Zarca),1218,-100.3133333,19.14,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
425,424,425,446,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,OTZOLOAPAN,Zuluapan (Sobre La Carretera),1213,-100.3147222,19.14111111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
426,425,426,527,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,JUCHITEPEC,Libramiento Juchitepec-Ozumba,2454,-98.86944444,19.11805556,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
427,426,427,177,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,AMECAMECA,Amecameca,2471,-98.76666667,19.11666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
428,427,428,153,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,MADERO,"Casa Blanca, Km 62 Huetamo-Villa Madero",1268,-101.3166667,19.15,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
429,428,429,425,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,AMECAMECA,Amecameca,2480,-98.75777778,19.12333333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
430,429,430,87,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,OTZOLOAPAN,Km 8 Zuluapan-Tingambato,1260,-100.3833333,19.15,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
431,430,431,825,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MÉXICO,OTZOLOAPAN,Zuluapan,1300,-100.35,19.15,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
432,431,432,869,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MÉXICO,OTZOLOAPAN,Zuluapan,1300,-100.35,19.15,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
433,432,433,880,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MÉXICO,OTZOLOAPAN,Zuluapan,1300,-100.35,19.15,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
434,433,434,262,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TACÁMBARO,Chupio,1200,-101.4422222,19.15861111,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
435,434,435,265,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TACÁMBARO,Chupio,1200,-101.4422222,19.15861111,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
436,435,436,286,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TACÁMBARO,Chupio,1200,-101.4422222,19.15861111,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
437,436,437,287,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MICHOACÁN DE OCAMPO,TACÁMBARO,Chupio,1200,-101.4422222,19.15861111,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
438,437,438,435,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,RAYÓN,Colonia Guadalupe,2590,-99.57444444,19.14111111,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
439,438,439,355,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,ALJOJUCA,Km 1 Aljojuca-Santa María Coatepec,2437,-97.55166667,19.0975,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
440,439,440,159,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN SALVADOR EL SECO,Km 1 Santa María Coatepec-San Salvador El Seco,2470,-97.6,19.1,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
441,440,441,597,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,RAYÓN,Santa María Rayón (lado de autopista),2610,-99.58666667,19.14611111,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
442,441,442,430,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,AYAPANGO,Ayapango (Ejido Bautista),2425,-98.82305556,19.1325,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
443,442,443,158,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,ALJOJUCA,Km 1 Aljojuca-SS El Seco,2465,-97.53333333,19.1,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
444,443,444,179,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,TENANGO DEL AIRE,Km 1 Tenenango del Aire-Juchitepec,2432,-98.85,19.13333333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
445,444,445,47,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,AMECAMECA,2 Km norte Amecameca,2390,-98.76666667,19.13333333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
446,445,446,210,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,AMECAMECA,2 Km norte Amecameca,2390,-98.76666667,19.13333333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
447,446,447,431,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TENANGO DEL AIRE,Santiago Tepopula,2400,-98.85472222,19.13833333,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
448,447,448,407,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,OTZOLOAPAN,Km 35 Valle de Bravo-Zuluapan (El Llano),1240,-100.3030556,19.16194444,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
449,448,449,517,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN SALVADOR EL SECO,Santa maría Coatepec,2505,-97.58916667,19.11055556,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
450,449,450,436,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,CALIMAYA,Calimaya (Rancho la Granja),2690,-99.61694444,19.15638889,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
451,450,451,88,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,OTZOLOAPAN,Km 4 Zuluapan-Valle de Bravo,1320,-100.3166667,19.16666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
452,451,452,803,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MÉXICO,SANTO TOMAS,Santo Tomás,1150,-100.3166667,19.16666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
453,452,453,881,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MÉXICO,SANTO TOMAS,Santo Tomás,1150,-100.3166667,19.16666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
454,453,454,882,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MÉXICO,SANTO TOMAS,Santo Tomás,1150,-100.3166667,19.16666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
455,454,455,86,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MÉXICO,VALLE DE BRAVO,"Colorines, sifón al otro lado del río",1620,-100.2,19.16666667,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
456,455,456,526,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,TENANGO DEL AIRE,Santiago Tepopula,2411,-98.86138889,19.14555556,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
457,456,457,512,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MEXICO,RAYÓN,Km 16.1 Toluca-Ixtapan de la Sal,2595,-99.57472222,19.15888889,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
458,457,458,356,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN SALVADOR EL SECO,Km 1 Santa María Coatepec-San Salvador El Seco,2451,-97.61055556,19.11527778,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
459,458,459,126,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN SALVADOR EL SECO,Km 3 San Salvador El Seco-Coatepec,2425,-97.63333333,19.11666667,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
460,459,460,518,0,0,Chalco,Zea mays subsp. Mexicana,0,0,PUEBLA,SAN SALVADOR EL SECO,Santa María Coatepec-S.S. El Seco,2460,-97.62027778,19.11805556,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
461,460,461,52,0,0,Chalco,Zea mays subsp. Mexicana,0,0,MÉXICO,TENANGO DEL AIRE,Tenango del Aire,2400,-98.86666667,19.15,EJE NEOVOLCÁNICO,5,Mesa Central,7,VII
462,461,462,555,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,SANTO TOMÁS,Santa Bárbara,1180,-100.2877778,19.17333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
463,462,463,789,0,0,Tripsacum dactyloides mexicanum,Tripsacum,0,0,COLIMA,MANZANILLO,Ojo de Agua,170,-104.4666667,19.16666667,SIERRA MADRE DEL SUR,1,Occidente,5,V
464,463,464,802,0,0,Tripsacum dactyloides mexicanum,Tripsacum,0,0,COLIMA,MANZANILLO,Ojo de Agua,170,-104.4666667,19.16666667,SIERRA MADRE DEL SUR,1,Occidente,5,V
465,464,465,874,0,0,Tripsacum dactyloides mexicanum,Tripsacum,0,0,COLIMA,MANZANILLO,Ojo de Agua,170,-104.4666667,19.16666667,SIERRA MADRE DEL SUR,1,Occidente,5,V
466,465,466,554,0,0,Balsas,Zea mays subsp. Mexicana,0,0,MEXICO,VALLE DE BRAVO,Colorines (El Sifón),1600,-100.2163889,19.17638889,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
467,466,467,859,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,MÉXICO,SANTO TOMAS,San Nicolás Tolentino,1530,-100.2358333,19.17833333,EJE NEOVOLCÁNICO,7,Sierra Madre del Sur,9,IX
